227198,164,ok
227362,165,ok
227528,167,ok
227696,161,ok
227857,165,ok
228023,164,ok
228188,170,ok
228358,164,ok
228523,165,ok
228689,163,ok
228853,166,ok
229019,168,ok
229188,164,ok
229353,164,ok
229517,164,ok
229682,168,ok
229851,166,ok
230018,164,ok
230183,164,ok
230348,169,ok
230518,164,ok
230683,166,ok
230849,163,ok
231013,166,ok
231180,163,ok
231343,164,ok
231508,164,ok
231673,165,ok
231839,167,ok
232007,165,ok
232173,164,ok
232338,164,ok
232502,169,ok
232673,164,ok
232838,164,ok
233002,165,ok
233168,165,ok
233333,165,ok
233499,163,ok
233663,164,ok
233828,170,ok
233999,165,ok
234164,162,ok
234328,164,ok
234492,164,ok
234657,169,ok
234828,165,ok
234993,163,ok
235157,165,ok
235323,165,ok
235489,164,ok
235653,164,ok
235817,166,ok
235984,163,ok
236148,165,ok
236314,168,ok
236483,169,ok
236652,164,ok
236817,170,ok
236988,165,ok
237154,163,ok
237318,164,ok
237483,164,ok
237648,164,ok
237812,164,ok
237977,165,ok
238143,164,ok
238308,166,ok
238474,163,ok
238638,164,ok
238803,164,ok
238967,170,ok
239138,164,ok
239302,165,ok
239468,163,ok
239632,166,ok
239799,165,ok
239965,162,ok
240128,165,ok
240293,164,ok
240458,170,ok
240629,163,ok
240792,164,ok
240958,164,ok
241122,165,ok
241288,164,ok
241452,169,ok
241622,164,ok
241787,165,ok
241953,164,ok
242117,164,ok
242282,165,ok
242448,164,ok
242612,166,ok
242779,162,ok
242942,164,ok
243107,165,ok
243272,170,ok
243443,168,ok
243612,164,ok
243777,166,ok
243944,164,ok
244109,162,ok
244272,165,ok
244438,173,ok
244612,169,ok
244782,172,ok
244954,162,ok
245117,164,ok
245282,165,ok
245448,168,ok
245617,165,ok
245782,164,ok
245947,164,ok
246112,166,ok
246279,163,ok
246442,165,ok
246608,163,ok
246772,169,ok
246942,167,ok
247109,162,ok
247272,164,ok
247437,165,ok
247603,168,ok
247772,166,ok
247939,162,ok
248102,164,ok
248267,165,ok
248433,170,ok
248603,163,ok
248767,164,ok
248932,169,ok
249102,166,ok
249269,163,ok
249432,164,ok
249597,165,ok
249763,168,ok
249932,164,ok
250097,164,ok
250262,164,ok
250427,165,ok
250593,165,ok
250758,164,ok
250922,164,ok
251087,164,ok
251252,166,ok
251419,162,ok
251582,165,ok
251748,165,ok
251914,167,ok
252082,164,ok
252247,164,ok
252412,170,ok
252583,165,ok
252749,164,ok
252913,163,ok
253077,164,ok
253242,164,ok
253407,167,ok
253574,162,ok
253737,165,ok
253903,163,ok
254067,169,ok
254236,164,ok
254402,164,ok
254567,164,ok
254731,167,ok
254899,162,ok
255062,165,ok
255227,164,ok
255392,164,ok
255557,166,ok
255724,163,ok
255888,163,ok
256053,163,ok
256217,169,ok
256387,169,ok
256557,164,ok
256722,164,ok
256887,167,ok
257054,162,ok
257217,164,ok
257382,165,ok
257547,169,ok
257717,166,ok
257884,163,ok
258047,163,ok
258211,165,ok
258377,169,ok
258547,164,ok
258712,164,ok
258877,165,ok
259042,166,ok
259209,162,ok
259372,164,ok
259537,164,ok
259702,165,ok
259867,182,ok
260050,162,ok
260213,163,ok
260377,184,ok
260562,169,ok
260731,164,ok
260897,164,ok
261062,165,ok
261228,165,ok
261393,163,ok
261557,164,ok
261722,164,ok
261886,164,ok
262052,167,ok
262220,162,ok
262382,164,ok
262547,164,ok
262712,164,ok
262876,164,ok
263041,164,ok
263206,165,ok
263372,165,ok
263538,163,ok
263702,164,ok
263866,175,ok
264042,164,ok
264206,167,ok
264374,176,ok
264551,165,ok
264717,164,ok
264882,169,ok
265052,164,ok
265216,165,ok
265382,163,ok
265546,166,ok
265713,162,ok
265876,164,ok
266041,164,ok
266206,169,ok
266376,167,ok
266544,162,ok
266707,165,ok
266872,164,ok
267037,169,ok
267207,164,ok
267371,165,ok
267537,163,ok
267701,166,ok
267868,189,ok
268058,163,ok
268222,165,ok
268388,167,ok
268555,161,ok
268717,167,ok
268885,159,ok
269045,164,ok
269209,164,ok
269374,159,ok
269534,159,ok
269694,159,ok
269854,161,ok
270016,163,ok
270179,159,ok
270339,159,ok
270499,165,ok
270665,160,ok
270826,162,ok
270989,159,ok
271149,160,ok
271310,164,ok
271474,159,ok
271634,159,ok
